11316;Apple iOS/Safari 6.1.4/7.0.3 Authorization information disclosure
11315;Linux Kernel 3.12 Marvell Bxxx Libertas WLAN Driver Support drivers/net/wireless/libertas/debugfs.c lbs_debugfs_write denial of service
11314;Linux Kernel 3.12 Gigabit Ethernet Device Support drivers/s390/net/qeth_core_main.c qeth_snmp_command buffer overflow
11313;Linux Kernel 3.12 Adaptec RAID Controller Support drivers/scsi/aacraid/linit.c aac_compat_do_ioctl privilege escalation
11312;SAP Portfolio Management Author Shadow Root Handler unknown vulnerability
11311;SAP Basic Functions for Business Transactions Authorization privilege escalation
11310;IBM InfoSphere bis 11.0 Input Validation Handler Reflected cross site scripting
11309;Cisco IOS 15.2/15.2(4)M IPSec Tunnel Implementation denial of service
11308;TRENDnet TEW-691GR Telnet Handler unknown vulnerability
11307;Thomson Reuters Velocity Analytics Vhayu Analytic Server Input Sanitizer /VhttpdMgr fileName privilege escalation
11306;IBM Sterling Order Management 8.0/8.5 Input Validation Handler Reflected cross site scripting
11305;phpMyFAQ 2.8.2 Input Validation Handler ajaxfilemanager.php privilege escalation
11304;Now Wireless NowSMS 2013.11.11 MM4 Connection Handler denial of service
11303;Now Wireless NowSMS 2013.11.11 MM1 Handler denial of service
11302;Linux Kernel Memory Handler xfs_ioctl.c/xfs_ioctl32.c xfs_attrlist_by_handle() buffer overflow
11301;OpenStack Ceilometer Log Entry Handler impl_db2.py/impl_mongodb.py information disclosure
11300;Google Caja r5631 Escape Sequence Handler cross site scripting
11299;Actiontec GE244000-01 Default Credentials weak authentication
11298;Lenel OnGuard Enterprise Default Credentials weak authentication
11297;DSX Access Systems WinDSX Default Credentials weak authentication
11296;Rackspace Windows Agent and Updater 1.2.6.0 Signature Check Handler weak authentication
11295;D-Link DES-3800 Firmware 4.50B12 SSH Implementation denial of service
11294;D-Link DES-3800 Firmware 4.50B12 SSH Implementation denial of service
11293;FFmpeg 2.1 Input Validation Handler libavcodec/hnm4video.c hnm_decode_frame buffer overflow
11292;FFmpeg 2.1 libavformat/avidec.c avi_read_packet denial of service
11291;FFmpeg 2.1 libavcodec/mjpegdec.c mjpeg_decode_app denial of service
11290;FFmpeg 2.1 PCM Block Handler libavcodec/h264_cavlc.c ff_h264_decode_mb_cavlc denial of service
11289;FFmpeg 2.1 libavcodec/gifdec.c gif_read_image denial of service
11288;FFmpeg 2.1 libavcodec/h264.c decode_nal_units denial of service
11287;FFmpeg 2.1 libavformat/matroskadec.c ebml_read_ascii denial of service
11286;FFmpeg 2.1 libavformat/matroskadec.c matroska_read_header unknown vulnerability
11285;FFmpeg 2.1 libavcodec/motionpixels.c mp_get_vlc denial of service
11284;FFmpeg 2.1 libavcodec/vc1dec.c vc1_decode_frame denial of service
11283;FFmpeg 2.1 libavformat/avidec.c avi_read_header denial of service
11282;FFmpeg 2.1 libavcodec/truemotion1.c denial of service
11281;FFmpeg bis 2.1 libavcodec/pcx.c pcx_decode_frame denial of service
11280;EMC Data Protection Manager Appliance 3.2.4.1/3.5 Input Validation Handler cross site scripting
11279;EMC Data Protection Manager Appliance 3.2.4.1/3.5 SSL/TLS Handshake Handler privilege escalation
11278;Novell Identity Manager 4.0.2 Input Validation Handler taskId cross site scripting
11277;Samsung Galaxy S4 Downloader privilege escalation
11276;Apple IOS 7.0.3 on iPhone 5 Safari Browser privilege escalation
11275;Staden 1.13.3 Input Validation Handler io_lib/progs/index_tar.c main() buffer overflow
11274;Novell Identity Manager 4.0.2 Password Reset Bypass weak authentication
11273;Novell Identity Manager 4.0.2 Input Validation Handler dnlookup2 cross site scripting
11272;Novell Identity Manager 4.0.2 Input Validation Handler workflow reassign cross site scripting
11271;Novell Identity Manager 4.0.2 Input Validation Handler workflow comments cross site scripting
11270;Novell Identity Manager 4.0.2 Input Validation Handler taskDetail cross site scripting
11269;Novell Identity Manager 4.0.2 ForgotPassword.jsp information disclosure
11268;Novell Identity Manager 4.0.2 information disclosure
11267;Novell Identity Manager sessionID Handler weak authentication
11266;Ruby bis 2.0.0-p247 buffer overflow
11265;Cisco IOS XE bis 3.8S.2 Function Crafted AAA Packet Handler DHCP denial of service
11264;Cisco IOS 15.3S/15.3(2)S/15.3(3)S MLDP Processing denial of service
11263;Red Hat 389 Directory Server/Directory Server 8 EL5 Get Effective Rights Engine denial of service
11262;Robert Sandell and Tomas Westling Build Failure Analyzer Plugin 1.5.0 on Jenkins Validation Handler cross site scripting
11261;Cisco Wireless LAN Controller CAPWAP Packet Handler denial of service
11260;Cisco Wireless LAN Controller JavaScript Restriction Cross Site Request Forgery
11259;Appologics UG AirBeam 1.9.2 privilege escalation
11258;Appologics UG AirBeam 1.9.2 Input Validation Handler /delete name cross site scripting
11257;Linux Foundation Xen 4.2.3/4.3.1 TLB Flush Handler dma_pte_clear_one() privilege escalation
11256;Linux Kernel 3.11.7 Input Validation Handler net/core/filter.c sk_attach_filter() buffer overflow
11255;Splunk 5.0.5 Input Validation Handler cross site scripting
11254;FreeBSD 10 Memory Handler dev/nand/nand_geom.c nand_ioctl() buffer overflow
11253;WHMCS WHMCompleteSolution 5.1.13/5.2.12 Input Sanitizer includes/classes/class.admin.php unserialize() cross site scripting
11252;Check Point Endpoint Security 4.97.2 Password Policy Unlock.exe misconfiguration
11251;Cortexa Automation 7202 Home Automation Controller Default Credentials weak authentication
11250;HP 2620 Switch HTTP Request Handler html/json.html Cross Site Request Forgery
11249;MIT Kerberos 5 bis 1.11.3 Request Handler do_tgs_req.c denial of service
11248;Avira Secure Backup 1.0.0.1 Input Validation Handler buffer overflow
11247;FreeBSD 9.2 Input Sanitizer dev/qlxgbe/ql_ioctl.c ql_eioctl() Memory Leak information disclosure
11246;FreeBSD 9.2 Input Sanitizer dev/qlxge/qls_ioctl.c qls_eioctl() Memory Leak information disclosure
11245;cURL 7.18.0/7.32.0 lib/ssluse.c ossl_connect_step3() spoofing
11244;Drupal bis 7.23 Random Number Generator mt_rand() race condition
11243;Drupal bis 7.23 CSRF Prevention Filter Bypass Cross Site Request Forgery
11242;Drupal bis 7.23 URL Validator spoofing
11241;Drupal bis 7.23 Input Validation Handler Reflected cross site scripting
11240;Drupal bis 7.23 Input Sanitizer Stored cross site scripting
11239;Drupal bis 7.23 Security Token Validation drupal_valid_token() Bypass weak authentication
11238;Drupal bis 7.23 Code Execution Prevetion .htaccess Bypass misconfiguration
11237;nginx bis 1.5.6 URI String Bypass privilege escalation
11236;LG Smart TV Collection of Watching Info information disclosure
11235;Linux Kernel 3.7.1 getaxttr System Call fs/nfs/nfs4proc.c _nfs4_get_acl_uncached() buffer overflow
11234;Linux Kernel 3.8.13 invirt/kvm/kvm_main.c _kvm_set_memory_region() Memory Leak denial of service
11233;MediaWiki 1.19.8/1.20.7/1.21.2 HTTP Header Caching weak authentication
11232;Cisco NX-OS bis 5.2(1)SM1(5.1) install all iso Command privilege escalation
11231;RIM BlackBerry Link 1.2.1.30 on Windows/Mac Peer Manager IPv6 WebDAV Share privilege escalation
11230;Microsoft Word 2003 DOC Document Handler Embedded Image denial of service
11229;MIT Kerberos 5 1.10.6/1.11.3 KDC Request Handler setup_server_realm() NULL Pointer Dereference denial of service
11228;MediaWiki 1.19.8/1.20.7/1.21.2 Blacklist Filter Sanitizer::checkCss privilege escalation
11227;Nagios Core Config Manager 3.0.3 nagiosql/index.php tfPassword SQL Injection
11226;Linux Kernel bis 3.5.4 on ARM v6k/v7 API Function Handler get_user/put_user privilege escalation
11225;Microsoft Windows 7/8 NULL Pointer Handler win32k.sys IsHandleEntrySecure buffer overflow
11224;Linux Kernel 3.10-rc5 UDP Packet Handler net/ipv6/udp_offload.c udp6_ufo_fragment denial of service
11223;Google Chrome 31.0.1650.48 ClipboardMessageFilter::OnWriteObjectsSync buffer overflow
11222;Apple IOS bis 7.0.2 App Store Authentication Handler weak authentication
11220;Vmware Workstation/Player 9.0.2/5.0.3 Shared Libraries privilege escalation
11219;Google Chrome 31.0.1650.56 integer buffer overflow
11218;Fortinet Manager 5.0.4 weak authentication
11217;Apple IOS 7 Credential Deletion information disclosure
11216;IBM WebSphere Application Server bis 8.5.5.0 Input Validation Handler cross site scripting
11215;IBM WebSphere Application Server bis 8.5.5.0 Administrative Console Reflected cross site scripting
11214;IBM WebSphere Application Server bis 8.5.5.0 Input Validation Handler Reflected cross site scripting
11213;IBM WebSphere Application Server bis 8.5.5.0 Permission Handler information disclosure
11212;IBM WebSphere Application Server bis 8.0.0.7 Migration Functionality privilege escalation
11211;Cisco IOS bis 15.3(1)T2 SSL VPN Implementation denial of service
11210;Cisco Unified IP Phone 9900 bis 9.4.1 Permission Handler privilege escalation
11209;Cisco Wireless LAN Controller bis 7.4.110 Configuration Parameter denial of service
11208;Cisco NX-OS IPv6 Neighbor Table Processor denial of service
11207;Mozilla Network Security Services 3.15.2 Size Validation buffer overflow
11206;Mozilla Network Security Services 3.15.2 lib/certhigh/certvfy.c CERT_VerifyCert privilege escalation
11205;Mozilla Network Security Services 3.14.4/3.15.2 Handshake Packet Handler ssl/ssl3con.c Null_Cipher buffer overflow
11204;Cisco ASA bis 9.1.3 IPv6 Network Address Translation Handler IPv6 Packet denial of service
11203;Cisco IOS bis 12.4(24)MDA13 Parse Error Drop Handler Bypass privilege escalation
11202;IBM Security AppScan Enterprise bis 8.7.0.1 URL Handler information disclosure
11201;IBM Security AppScan Enterprise bis 8.7.0.1 Temporary Report File Handler information disclosure
11200;Google Chrome 30.0.1599.101 rendering/RenderBlock.cpp First Letter buffer overflow
11199;Google Chrome 30.0.1599.101 Graphics3D Destructor ppapi/proxy/ppb_graphics_3d_proxy.cc buffer overflow
11198;Google Chrome 30.0.1599.101 Mutation Event Handlers buffer overflow
11197;Google Chrome 30.0.1599.101 Touch Event Handler web/WebPluginContainerImpl.cpp WebPluginContainerImpl::handleEvent buffer overflow
11196;Google Chrome 30.0.1599.101 Address Bar android/content_view_core_impl.cc spoofing
11195;Google Chrome 30.0.1599.101 unknown vulnerability
11194;Google Chrome 30.0.1599.101 IndexedDB Handler indexed_db/indexed_db_dispatcher_host.cc Duplicate Transaction ID unknown vulnerability
11193;Google Chrome 30.0.1599.101 svg/properties/SVGPropertyTearOff.h buffer overflow
11192;Google Chrome 30.0.1599.101 Text Offset Handler editing/VisibleUnits.cpp nextBoundary denial of service
11191;Google Chrome 30.0.1599.101 buffer overflow
11190;Google Chrome 30.0.1599.101 platform/graphics/harfbuzz/HarfBuzzShaper.cpp buffer overflow
11188;Google Chrome 30.0.1599.101 svg/SVGElement.cpp SVGElement::isOutermostSVGSVGElement buffer overflow
11186;Google Chrome 30.0.1599.101 SVG Node Resources denial of service
11185;Google Chrome 30.0.1599.101 id Attribute strings denial of service
11184;Google Chrome 30.0.1599.101 dom/ContainerNode.cpp willRemoveChildren denial of service
11183;Google Chrome 30.0.1599.101 Interstitial Warning Handler web_contents/web_contents_impl.cc WebContentsImpl::AttachInterstitialPage spoofing
11182;Google Chrome 30.0.1599.101 HTTP Parsing net/http/http_stream_parser.cc buffer overflow
11181;Google Chrome 30.0.1599.101 TLS Renegotiation Certificate Validation Handler net/socket/ssl_client_socket_nss.cc privilege escalation
11180;Google Chrome/Chrome WebRTC 30.0.1599.101/3.42 voice_engine/voe_network_impl.cc VoENetworkImpl::DeRegisterExternalTransport buffer overflow
11179;Google Chrome 30.0.1599.101 Speech Input Use-After-Free buffer overflow
11178;Google Chrome 30.0.1599.101 html/HTMLMediaElement.cpp HTMLMediaElement::didMoveToNewDocument buffer overflow
11177;IBM WebSphere Portal bis 8.0 URL Handler privilege escalation
11176;Samba bis 4.1.0 Access Control Handler Bypass information disclosure
11174;Samba bis 4.1.0 Private Key Encryption SSL/TLS Bypass information disclosure
11172;IBM WebSphere Portal 8.0.0/8.0.0.1 Reflected cross site scripting
11171;IBM WebSphere Portal bis 8.0.0.1 Reflected cross site scripting
11170;Linux Kernel 3.11.6 bt8xx Video Driver copy_from_user() buffer overflow
11169;RIM BlackBerry Link bis 1.2.0.28/bis 1.1.1 on Windows/Mac Peer Manager %APPDATA% Bypass buffer overflow
11167;Microsoft Windows bis RT DirectAcccess Server spoofing
11166;HP Integrated Lights-Out 1.31 weak authentication
11165;HP Integrated Lights-Out 1.31 Input Validator cross site scripting
11164;Linux Foundation Xen 4.2.3 Permission Check Dereferrer VMLAUNCH/VMRESUME denial of service
11163;OpenVAS Manager/Administrator 1.2.1/1.3.1 OAP Authentication weak authentication
11162;OpenVAS Manager 3.0.6/4.0.3 OMP Authentication Handler privilege escalation
11161;Apple Mac OS X 10.9 Hard Link Handler denial of service
11160;Linux Kernel 3.11.6 drivers/video/au1200fb.c au1200fb_fb_blank buffer overflow
11159;Linux Kernel 3.11.6 drivers/video/au1100fb.c au1100fb_fb_rotate buffer overflow
11158;Linux Kernel 3.11.6 Size Checker drivers/uio/uio.c uio_mmap_physical buffer overflow
11156;Adobe ColdFusion 10 privilege escalation
11155;Adobe ColdFusion bis 10 CFIDE Directory Sanitizer Reflected cross site scripting
11154;Adobe Flash Player/AIR buffer overflow
11153;Adobe Flash Player/AIR 11.9.900.151/11.2.202.310/3.9.0.1030/3.9.0.1060 buffer overflow
11152;Microsoft Windows XP/Server 2003/Server 2008/Vista/7/8 Ancillary Function Driver afd.sys information disclosure
11151;Microsoft Outlook bis 2013 S/MIME Certificate Metadata Expansion buffer overflow
11150;Microsoft Windows 8/Server 2012 Hyper-V Data Structure Value Handler privilege escalation
11149;Microsoft Office 2003/2007/2010 WordPerfect Document Handler epsimp32.flt buffer overflow
11148;Microsoft Office 2003 SP3/2007 SP3 WordPerfect Document Handler epsimp32.flt buffer overflow
11147;Microsoft Windows bis 2012 X.509 Certificate Processor Crypt32.dll/Wcrypt32.dll denial of service
11146;Microsoft Office 2003 SP3/2007 SP3 epsimp32.flt buffer overflow
11145;Microsoft Windows bis 2012 Graphics Device Interface buffer overflow
11144;Microsoft Internet Explorer bis 8 CSS Handler information disclosure
11143;Microsoft Internet Explorer bis 10 Print Preview information disclosure
11142;Microsoft Internet Explorer bis 11 Memory Handler buffer overflow
11141;Microsoft Internet Explorer bis 11 Memory Handler buffer overflow
11140;Microsoft Internet Explorer cve-2013-3917 Memory Handler buffer overflow
11139;Microsoft Internet Explorer bis 11 Memory Handler buffer overflow
11138;Microsoft Internet Explorer bis 11 Memory Handler buffer overflow
11137;Microsoft Internet Explorer bis 10 Memory Handler buffer overflow
11136;Microsoft Internet Explorer bis 9 Memory Handler buffer overflow
11135;IBM Lotus Sametime Enterprise Meeting Server 8.5.2/8.5.2.1 Domain Variable Application Cookie privilege escalation
11134;IBM Lotus Sametime Enterprise Meeting Server 8.5.2/8.5.2.1 Link Handler spoofing
11132;IBM Lotus Sametime Enterprise Meeting Server 8.5.2/8.5.2.1 Link Handler Library misconfiguration
11131;IBM Lotus Sametime Enterprise Meeting Server 8.5.2/8.5.2.1 Chat Handler spoofing
11130;Cisco ASA bis 9.0.3.6 Phone Proxy Untrusted Certificate Handler buffer overflow
11129;Cisco ASA bis 9.0.3.6 Auto-Update Data Handler denial of service
11128;Microsoft Internet Explorer 7/8/9/10 InformationCardSigninHelper icardie.dll buffer overflow
11127;Microsoft Internet Explorer 8/9 information disclosure
11125;IBM Lotus Sametime WebPlayer 8.5.2/8.5.2.1 Sametime Audio Visual Handler denial of service
11124;OpenSSH bis 6.3 Post Authentication sshd process initialize mm_newkeys_from_blob privilege escalation
11123;OWASP Java Encoder Input Sanitizer Bypass cross site scripting
11122;Libav/Ffmpeg 0.8.4/1.0 libavformat/swfdec.c swf_read_packet denial of service
11121;MailEnable bis 7.54 Bypass weak authentication
11120;IBM Java bis 7SR5 Bypass privilege escalation
11119;IBM Java bis 7SR5 Bypass privilege escalation
11118;IBM Java bis 7SR5 buffer overflow
11117;IBM Java bis 7SR5 buffer overflow
11116;IBM Java bis 7.0 buffer overflow
11115;Joomla! 2.5.14 Newsfeed Handler com_newsfeed cross site scripting
11114;Joomla! 2.5.14 Web Links Form com_weblinks cross site scripting
11113;Joomla! 2.5.14/3.1.5 Contact Form com_contact cross site scripting
11112;Joomla! 2.5.14/3.1.5 Contact Form com_contact cross site scripting
11111;Joomla! 2.5.14/3.1.5 Contact Form com_contact cross site scripting
11110;Cisco IOS XR 5.1 Open Shortest Path First Version 3 denial of service
11109;IBM Domino 8.5.x/9.0.x Web Application webadmin.nsf buffer overflow
11108;IBM Domino 8.5.x/9.0.x Web Application webadmin.nsf cross site scripting
11107;IBM Domino 8.5.x/9.0.x Web Application webadmin.nsf cross site scripting
11106;MIT Kerberos 5 1.10.6/1.11.3 Multi-Realm KDC Handler kdc/main.c setup_server_realm() denial of service
11105;Google Android 4.3.1 Package Signature Verification Handler main/java/java/util/zip/ZipFile.java getInputStream weak authentication
11104;ISC BIND bis 9.6-ESV-R9 WSAloctl Winsock API Bypass privilege escalation
11103;Cisco IOS 15.1GC/15.1M Session Initiation Protocol Memory Leak denial of service
11102;Ffmpeg/Libav 2.1/9.10 GEOB Data Size Handler decrypt_init unknown vulnerability
11101;Ffmpeg/Libav 2.1./9.1.0 Leaf Table Handler decrypt_init unknown vulnerability
11100;Ffmpeg/Libav 2.0/9.8/0.8.8 Stream Playback libavformat/rmdec.c NULL Pointer Dereference denial of service
11099;Ffmpeg/Libav 1.1/0.5.10 Channel Mapper libavcodec/ac3dec.c ac3_decode_frame denial of service
11098;Apache Tomcat 5.5.25 HTTP Request Handler Cross Site Request Forgery
11097;lighttpd 1.4.32/1.4.33 ssl.cipher-lister weak encryption
11096;Google Chrome Autofill Handler div information disclosure
11095;Linux Kernel 2.6.18 Length Variables Handler ecryptfs/keystore.c write_tag_3_packet() buffer overflow
11094;Linux Kernel 3.12 Structure Member Handler bcm/Bcmchar.c privilege escalation
11093;Linux Kernel 3.12 Station Name Handler wlags49_h2/wl_priv.c buffer overflow
11092;Linux Kernel 3.12 Write syscal Handler ozwpan/ozcdev.c buffer overflow
11091;Linux Kernel AACRAID Driver Bypass privilege escalation
11090;Linux Kernel 3.12 Write Syscall Handler exitcode.c buffer overflow
11089;Linux Kernel 3.1.2 sb105x/sb_pci_mp.c privilege escalation
11088;Wireshark bis 1.8.11 TCP Dissector epan/dissectors/packet-tcp.c denial of service
11087;Wireshark bis 1.8.11 Active MQ dissect_openwire_type denial of service
11086;Wireshark bis 1.8.11 NBAP Dissector denial of service
11085;Wireshark bis 1.8.11 SIP Dissector epan/dissectors/packet-sip.c dissect_sip_common denial of service
11084;SAP NetWeaver Cookie Handler weak authentication
11083;Linux Kernel 3.12 IHL IP Header Handler net/core/flow_dissector.c skb_flow_dissect() denial of service
11082;Novell ZENworks Configuration Management 11.2 weak authentication
11081;Microsoft Windows Vista/Server 2008 TIFF Image Handler buffer overflow
11080;Novell ZENworks Configuration Management 11.2 CSRF Prevention Filter Cross Site Request Forgery
11079;Novell ZENworks Configuration Management 11.2 Application Exception unknown vulnerability
11078;Novell ZENworks Configuration Management 11.2 Input Validation Handler cross site scripting
11077;Facebook on Android Attachment Handler access_token information disclosure
11076;Zend Framework 2.2.4 Verification Handler $_SERVER['REMOTE_ADDR'] Bypass spoofing
11075;Wireshark bis 1.10.2 IEEE 802.15.4 Dissector denial of service
11074;strongSwan bis 5.1.0 IKE daemon charon NULL Pointer Dereference denial of service
11073;Cisco ASA CX Context-Aware Security Safe Search Enforcement Component Bypass weak authentication
11072;Cisco AnyConnect Secure Mobility Client VPN API COM Active Template Library buffer overflow
11071;Linux Foundation Xen bis 4.3.0 Lock Order page_alloc_lock/grant_alloc_lock denial of service
11070;Tapbots Tweetbot bis 2.8.5 Authentication Handler weak authentication
11069;strongSwan bis 5.1.0 utils/identification.c compare_dn ID_DER_ASN1_DN Bypass buffer overflow
11068;Horde IMP 6.1.4 Search Screen User-Defined Flag Label cross site scripting
11067;XEROX WorkCentre bis 7774/M175 Default Account weak authentication
11066;Novell ZENworks Configuration Management 11.2.3 zenworks-unmaninv filename Directory Traversal
11065;Cisco IOS XE 3.9.1S EoGRE Packet Handler denial of service
11064;Cisco IOS XE 3.7.2S/3.8.0S TCP Packet Handler denial of service
11063;Cisco IOS XE 3.9.1S PPTG ALG Feature denial of service
11062;Cisco IOS XE 3.4.1S/3.5.0S Zone Based Firewall ICMP Error Packet denial of service
11061;Cisco IOS IPsec Phase 2 SA Anti-Replay Bypass privilege escalation
11060;Cisco ASA bis 9.1.3 SSL VPN Portal denial of service
11059;Mozilla Firefox/Thunderbird 24.0 HTML Document Handler Use-After-Free buffer overflow
11058;Mozilla Firefox/Thunderbird 24.0 Worker::SetEventListener() buffer overflow
11057;Mozilla Firefox/Thunderbird 24.0 nsEventListenerManager::SetEventHandler() Use-After-Free buffer overflow
11056;Mozilla Firefox/Thunderbird 24.0 Blob URL Handler nsIOService::NewChannelFromURIWithProxyFlags() Use-After-Free buffer overflow
11055;Mozilla Firefox/Thunderbird 24.0 Canvas Handler nsIPresShell::GetPresContext() Use-After-Free buffer overflow
11054;Mozilla Firefox/Firefox ESR 24.0 IFRAME Handler PDF.js privilege escalation
11053;Mozilla Firefox/Thunderbird 24.0 nsDocLoader::doStopDocumentLoad() Use-After-Free buffer overflow
11052;Mozilla Firefox/Thunderbird 24.0 Image Handler race condition
11051;Mozilla Firefox/Thunderbird 24.0 buffer overflow
11050;Mozilla Firefox/Thunderbird 24.0 txXPathNodeUtils::getBaseURI() buffer overflow
11049;Mozilla Firefox/Thunderbird 24.0 Element Handler select spoofing
11048;Mozilla Firefox/Thunderbird 24.0 buffer overflow
11047;Mozilla Firefox/Thunderbird 24.0 Input Sanitizer buffer overflow
11046;Mozilla Firefox/Thunderbird 24.0 buffer overflow
11045;Linux Foundation Xen 4.2.3/4.3.0 Ocaml xenstored Implementation Reply Message denial of service
11044;Apache Struts 2.3.15.3 Input Validation Handler config-browser/showConfig.action cross site scripting
11043;Apache Struts 2.3.15.3 Input Validation Handler config-browser/actionNames.action cross site scripting
11042;Horde Groupware Webmail Edition 5.1.2 Authentication Manager horde/ingo/basic.php weak authentication
11041;Netgear WNDR3700v4 bis 1.0.1.42 (Rev. 4) Input Validation Handler sprintf() buffer overflow
11040;FFmpeg 2.0 Table Handler libavcodec/metasound_data.c Table Inconsistency denial of service
11039;IBM DB2 UDB 10.1 Socket FD Handler buffer overflow
11038;IBM DB2 UDB 10.1 OS Plug-in GETGRENT/GETGRENT_R denial of service
11037;IBM DB2 UDB 10.1 Index Manager Crafted Reorg Table buffer overflow
11036;IBM DB2 UDB 10.1 Monitoring SNAP_WRITE_FILE buffer overflow
11035;IBM DB2 UDB 10.1 on HP IPF Predicate Handler buffer overflow
11034;IBM DB2 UDB 10.1 Relational Data Services CONNIDLETIME denial of service
11033;IBM DB2 UDB 10.1 DML Statement Handler privilege escalation
11032;IBM DB2 UDB 10.1 DPF Node 0 Audit Log unknown vulnerability
11031;IBM DB2 UDB 10.1 Query Compiler Optimizer Stored denial of service
11030;IBM DB2 UDB 10.1 Query Compiler Optimizer XQUERY denial of service
11029;IBM DB2 UDB 10.1 Container Path Handler CREATE TABLESPACE denial of service
11028;IBM DB2 UDB 10.1 Process Model db2stop./lt/PID/gt/.dat information disclosure
11027;IBM DB2 UDB 10.1 Data Management Utilities XMLSAVESCHEMA Crafted Export denial of service
11026;IBM DB2 UDB 10.1 Fix Pack 1 Relational Data Services SQLYT_TRF_DEALLOC/SQLOFMBLKEX buffer overflow
11025;IBM DB2 UDB 10.1 Fix Pack 1 Query Compiler QGM Update/Delete denial of service
11024;IBM DB2 UDB 10.1 Fix Pack 1 Query Compiler QGM Crafted Column buffer overflow
11023;IBM DB2 UDB 10.1 Query Castings Handler denial of service
11022;IBM DB2 UDB 10.1 DRDA Services DB2APP.DLL buffer overflow
11021;IBM DB2 UDB 10.1 DRDA Services CONNIDLETIME buffer overflow
11020;F5 Networks BIG-IP/Firepass RSA Key Generation weak encryption
11019;What.CD Gazelle 26.10.2013 Invite Parameter Sanitizer sections/register/index.php invite privilege escalation
11018;cPanel WHM bis 11.40.0.11 Apache mod_userdir Tweak Interface privilege escalation
11017;cPanel WHM bis 11.40.0.11 SSL Certificate Handler denial of service
11016;cPanel WHM bis 11.40.0.11 Configure Customer Contact Interface Bypass privilege escalation
11015;cPanel WHM bis 11.40.0.11 Input Validation Handler Bypass cross site scripting
11014;cPanel WHM bis 11.40.0.11 File Upload Handler Bypass privilege escalation
11013;cPanel WHM bis 11.40.0.11 POST Request Handler privilege escalation
11012;cPanel WHM bis 11.40.0.11 Permission Handler information disclosure
11011;cPanel WHM bis 11.40.0.11 Cpanel::LogMeIn weak authentication
11010;cPanel WHM bis 11.40.0.11 logaholic_lang Cookie privilege escalation
11009;cPanel WHM bis 11.40.0.11 Mailman Pickle File Handler privilege escalation
11008;cPanel WHM bis 11.40.0.11 Permission Handler usr/local/cpanel/base/3rdparty/Logaholic weak authentication
11007;cPanel WHM bis 11.40.0.11 Manage SSL Hosts Interface Cross Site Request Forgery
11006;Google Gmail for iOS 2.4.2 Attachment Handler Stored cross site scripting
11005;Avira Internet Security avipbb.sys Bypass privilege escalation
11004;Microsoft Windows Server 2012 R2 SP0 RDP Restricted Admin Mode weak authentication
11003;Avira Internet Security Input Validation Handler avipbb.sys buffer overflow
11002;GNU C Library 2.5 elf_machine_rel() denial of service
11001;SAP ERP Central Component Financial Services Module unknown vulnerability
11000;Netgear WNDR3700v4 bis 1.0.1.42 (Rev. 4) ping6_traceroute6_hidden_info.htm cmd_ping6() privilege escalation
10999;libvirt libvirt.so virt-login-shell privilege escalation
10998;Linux Kernel UDP_CORK Socket Option buffer overflow
10997;libvirt tools/virt-login-shell.c main privilege escalation
10996;libvirt util/virlog.c virLogParseOutputs privilege escalation
10995;libvirt XML Handler virConnectDomainXMLToNative() privilege escalation
10994;GnuTLS bis 3.2.4 DANE Library Entry Handler buffer overflow
10993;CA SiteMinder bis 12.51 Input Validation Handler cross site scripting
10992;Cisco IOS bis 15.0(2)SE1 Service Module weak authentication
10991;GNOME Shell 3.9.x Lock Screen Bypass race condition
10990;SAP Sybase Adaptive Server Enterprise Note 1893560 privilege escalation
10989;RSA Authentication Agent 7.1/7.1.1 on IIS privilege escalation
10988;Netgear WNDR3700v4 BRS_02_genieHelp.html weak authentication
10987;SAP NetWeaver 7.31 XML External Entity Data Handler webdynpro/dispatcher/sap.com/tc~slm~ui_lup/LUP information disclosure
10986;Apple Remote Desktop Admin 2.9 Authentication Handler privilege escalation
10985;Citrix XenDesktop 7.0 Policy Rule Permission Handler Bypass privilege escalation
10984;IBM Security AppScan Enterprise bis 8.7.0.1 Enterprise Source Database Password Cleartext weak encryption
10983;IBM Security AppScan Enterprise bis 8.7.0.1 Jazz Team Server Default Credentials weak authentication
10982;Cisco IOS XR bis 3.9.3/4.2.0 Fragmented Packet Handler denial of service
10981;Cisco Content Security Management Appliance bis 8.1 HTTP/HTTPS Request Handler denial of service
10980;FFmpeg 2.0 Bitstream Input Handler libavcodec/vcr1.c vcr1_decode_frame Out-of-Bounds buffer overflow
10979;FFmpeg 2.0 libavcodec/sgidec.c read_uncompressed_sgi unknown vulnerability
10978;phpFox bis 3.6.0 Build 5 Input Sanitizer user/browse/view_ search[gender]/search[sort_by] SQL Injection
10977;Apple Safari 6.0 URL Handler cross site scripting
10976;Apple Safari 6.0 Web Inspector information disclosure
10975;Apple Safari 6.0 Drag & Drop Handler cross site scripting
10974;Apple Safari 6.0 XSSAuditor information disclosure
10973;Apple Safari 6.0 WebKit buffer overflow
10972;Apple Safari 6.0 WebKit buffer overflow
10971;Apple Safari 6.0 WebKit buffer overflow
10970;Apple Safari 6.0 WebKit buffer overflow
10969;Apple Safari 6.0 WebKit buffer overflow
10968;Apple Safari 6.0 WebKit buffer overflow
10967;Apple Safari 6.0 WebKit buffer overflow
